id,name,host_id,neighbourhood_cleansed,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
852612198866090947,"Charming, central apartment",18740900,Tempelhofer Vorstadt,52.49505145673808,13.384232945804715,Entire home/apt,72.0,92,0,,0.0,364
1231281216663567935,"Modern smart home in Mitte, top location yet quiet",14177837,Alexanderplatz,52.5115278,13.4149719,Entire home/apt,77.0,92,0,,0.0,0
12015708,"Airbnb Berlin 3 bed, 2 bath - huge flat in P´berg",161221,Helmholtzplatz,52.54434,13.42272,Entire home/apt,180.0,3,263,2024-11-26,2.53,318
1241977206055551220,Oran Apartment 7,508465885,Südliche Friedrichstadt,52.5068327,13.3986661,Entire home/apt,169.0,1,9,2024-12-06,3.55,135
33573236,Experience Berlin. Shared-Flat: Historic & modern!,3983858,Alexanderplatz,52.5242652360627,13.40087814038663,Private room,81.0,2,76,2024-12-13,1.82,113
1135407624831837662,Zentral ruhige Unterkunft im Winsviertel,156936686,Prenzlauer Berg Süd,52.53292531403001,13.423521034419537,Entire home/apt,93.0,4,41,2024-12-10,4.92,236
1299994942780711590,"Luxury Spacious Studio next to Monbijoupark, Mitte",593201397,Alexanderplatz,52.52591,13.3974,Entire home/apt,104.0,1,0,,0.0,349
45951437,Berlin-Mitte Design Studio,206374835,Brunnenstr. Nord,52.54556,13.37813,Entire home/apt,43.0,180,7,2024-04-30,0.14,145
628984738282290161,Pale Mountain Loft mit Terrasse,159173061,Tempelhofer Vorstadt,52.49487,13.41272,Entire home/apt,133.0,7,11,2024-11-25,0.8,83
1238256118683166438,Luxury at Rosenthaler Platz,175463482,Brunnenstr. Süd,52.5304988,13.4009116,Entire home/apt,112.0,1,4,2024-11-14,1.43,332
35475361,Bright & Spacious Apartment Simon Dach Kiez Berlin,12463024,Frankfurter Allee Süd FK,52.50959,13.45667,Entire home/apt,141.0,3,224,2024-12-16,3.37,81
691051195710111586,A Gem in Friedrichshain,712826,Frankfurter Allee Süd FK,52.50967,13.45746,Entire home/apt,90.0,7,20,2024-06-10,0.77,316
44002150,17 Bett Kapazität im Berliner Centrum,343053372,Osloer Straße,52.56468,13.39211,Entire home/apt,500.0,92,14,2023-05-21,0.26,364
578761108626804941,"Blueground | Mitte, retail in building",434485440,Alexanderplatz,52.5241629,13.4031275,Entire home/apt,123.0,90,0,,0.0,82
1876910,"Centre Quiet 2 Room Flat WiFi, Anmeldung",2190779,Alexanderplatz,52.52927,13.37944,Entire home/apt,50.0,190,52,2016-04-25,0.38,265
1575295,Central quiet cosy - private bathroom with shower,8375490,Brunnenstr. Süd,52.53229,13.39691,Private room,75.0,2,684,2024-11-25,4.98,205
1247616363912222062,Cozy and feel at home,446220221,Moabit Ost,52.5331,13.36679,Entire home/apt,120.0,93,0,,0.0,365
771647846393350366,Boxi Studios Berlin,489714029,Frankfurter Allee Süd FK,52.5134257,13.4553508,Entire home/apt,75.0,1,55,2024-11-25,2.24,324
771649342687823471,Boxi Studios Berlin,489714029,Frankfurter Allee Süd FK,52.51289,13.45452,Entire home/apt,86.0,1,138,2024-12-05,5.74,334
30080518,Cosy and beautiful studio | Mauerpark,151200,Prenzlauer Berg Südwest,52.53894,13.40671,Entire home/apt,153.0,2,58,2024-12-08,0.82,89
1081051310947420131,Central Nests | Modernes Apartment mit zwei Bädern,559604265,Brunnenstr. Nord,52.5510913,13.3810908,Entire home/apt,299.0,1,35,2024-12-17,4.69,60
28218033,"*** Zimmer in Design Apartment, Vollausstattung***",5472105,Karl-Marx-Allee-Süd,52.51604,13.44653,Private room,30.0,92,5,2023-01-14,0.08,42
1151238671362783563,MM:NT Berlin Lab - Everything,573979099,Alexanderplatz,52.5220159,13.4038642,Private room,696.0,1,0,,0.0,125
633372,"Bright room with balcony, sustainable lifestyle",2202419,südliche Luisenstadt,52.49765119267812,13.428157359714586,Private room,43.0,11,64,2024-12-18,0.43,71
2191449,Holiday apartment in Berlin Tiergarten,1275576,Moabit West,52.52825,13.33051,Entire home/apt,65.0,2,319,2024-12-13,2.45,240
1295645599247041738,cinderella.kreuzberg - Urban Garden Loft,438786306,Tempelhofer Vorstadt,52.4903,13.38734,Private room,143.0,1,1,2024-12-03,1.0,125
1264387511715820970,Numa | Medium Room near Potsdamer Platz,656421265,Südliche Friedrichstadt,52.5057254,13.380306,Entire home/apt,85.0,1,0,,0.0,335
899113904941672830,City-Potsdamer Platz - 2 rooms - 24h Concierge,124766800,Tiergarten Süd,52.50402039999999,13.3745137,Entire home/apt,79.0,93,0,,0.0,365
52652026,"Appartement L Prenzl. Berg Nähe Alexander Platz,",338955815,Prenzlauer Berg Nordwest,52.55152,13.40542,Entire home/apt,62.0,1,160,2024-12-01,4.16,346
446975,Coach House with a little garden,2219552,Helmholtzplatz,52.54116,13.41449,Entire home/apt,68.0,3,274,2024-09-28,1.91,106
35784636,Wonderful 133m² Luxury Top Central Apartment Mitte,16472922,Alexanderplatz,52.52294540908369,13.40342923277249,Entire home/apt,514.0,4,32,2024-10-17,0.48,172
9184413,Gartenwohnung,33405965,Tempelhof,52.4817,13.38186,Entire home/apt,140.0,3,123,2024-05-05,1.14,0
40903947,Beautiful and Central Apartment Berlin Mitte,86279638,Alexanderplatz,52.52239,13.40171,Entire home/apt,150.0,28,5,2024-07-31,0.1,349
1111145,apartment 4_miniloft - downtown - 60 sqm,6099328,Brunnenstr. Süd,52.5313,13.39461,Entire home/apt,185.0,3,197,2024-10-01,1.47,318
42269510,"Studio ""Cool Denim"", 35 sqm",335573202,Brunnenstr. Nord,52.54463,13.36817,Entire home/apt,205.0,2,17,2024-08-19,0.44,355
16951874,cozy apartment in Kreuzberg 6,718939,nördliche Luisenstadt,52.50152,13.41693,Entire home/apt,118.0,2,242,2024-11-25,2.59,237
922096428267376838,Kinderfreundlich: Wohnung nahe Alexanderplatz,522065237,Alexanderplatz,52.52374873965714,13.41623939730906,Entire home/apt,261.0,3,14,2024-11-03,0.8,121
52401704,Appartement Prenzlauer Berg mit Kaffeevollautomat,114197309,Prenzlauer Berg Nord,52.55192,13.42014,Entire home/apt,67.0,2,121,2024-10-19,3.07,332
1308836174547219479,Oasis au cœur de Berlin,90891327,Neuköllner Mitte/Zentrum,52.48077,13.4259,Entire home/apt,130.0,92,0,,0.0,266
733764831820854723,Kreuzberg Cozy & Beautiful Apartment,434189534,Tempelhofer Vorstadt,52.49470427375873,13.41573790240413,Entire home/apt,129.0,3,27,2024-10-07,1.15,28
1127448584989809781,Helle Wohnung mit Balkon,10401881,Neuköllner Mitte/Zentrum,52.48067739685853,13.427820695531794,Entire home/apt,194.0,1,4,2024-07-14,0.61,195
1331239,Quiet gardenhouse near Potsd. Platz,4128547,Tiergarten Süd,52.49905,13.36702,Entire home/apt,75.0,92,7,2024-10-18,0.05,143
34700142,Funky & spacious apartment - downtown West Berlin,1124543,Düsseldorfer Straße,52.49861,13.3258,Entire home/apt,125.0,92,7,2020-02-06,0.11,354
1233103260247380856,"Blueground | Friedrichshain, Turnkey w/ Furniture",434485440,Frankfurter Allee Süd FK,52.5050903,13.4652572,Entire home/apt,87.0,92,0,,0.0,337
736263883188246071,Heart of Berlin-Kreuzberg,11929350,südliche Luisenstadt,52.49851,13.44595,Private room,102.0,2,44,2024-07-07,1.68,10
7560506,Heval's 6-Room Grand Appartment,39257044,Tempelhof,52.47385,13.38592,Entire home/apt,210.0,4,69,2019-12-14,0.61,21
1051372704878090798,Helle und moderne Wohnung mit Parkblick,43555653,Barstraße,52.48249999999999,13.3102,Entire home/apt,50.0,92,0,,0.0,50
1303559224840924887,Grand Central Mitte Apt. Museumsinsel/Berliner Dom,449366948,Regierungsviertel,52.51208317214509,13.402099031880637,Entire home/apt,247.0,2,0,,0.0,161
72079,"Italian Design at Kudamm ,WiFi DSL free",261488,Kantstraße,52.5078,13.31867,Entire home/apt,99.0,3,103,2024-11-30,0.72,255
1129374367859186650,11-Wohnen direkt am Park,26670019,Wiesbadener Straße,52.46910375143968,13.316310803774591,Entire home/apt,129.0,7,2,2024-07-14,0.29,263
16609096,Furnished apartment situated in the city west,109466802,Düsseldorfer Straße,52.49903,13.33842,Entire home/apt,66.0,120,0,,0.0,362
30389555,*New* Family Apartment in Prenzlauer Berg - Berlin,190957759,Prenzlauer Berg Süd,52.53158,13.43206,Entire home/apt,147.0,3,309,2024-12-09,4.2,317
578821,Apartment Central Nollendorfplatz,2847303,Schöneberg-Nord,52.49847,13.34911,Entire home/apt,31.0,124,81,2024-06-30,0.55,146
41869836,Einzelzimmer Standard,7031936,Hellersdorf-Nord,52.53697,13.60386,Private room,44.0,150,0,,0.0,365
19548993,Penthouse near to Spree+University HTW,63847294,Oberschöneweide,52.4603,13.52413,Entire home/apt,184.0,4,117,2024-10-18,1.32,158
44053127,Urlaub im Stadtgrün 1,353173880,Kaulsdorf,52.4943,13.57986,Entire home/apt,105.0,5,10,2022-10-03,0.19,156
657912775132873024,Zentrale Wohnung in Prenzlauer Berg mit Balkon,6683458,Pankow Süd,52.5538466,13.4166429,Entire home/apt,80.0,92,0,,0.0,365
1162922957560457370,Studio-Apartment in schöner Lage,579191898,Prenzlauer Berg Nord,52.5500108,13.4155571,Entire home/apt,134.0,3,7,2024-12-04,1.06,5
42631792,"Urban Life Studio, 45 qm",210700814,Brunnenstr. Süd,52.53148,13.38848,Entire home/apt,269.0,7,0,,0.0,346
780984431838980312,"6 Loft style, lovely decorated, lively district",106130027,Wedding Zentrum,52.55115,13.35697,Entire home/apt,65.0,2,121,2024-12-06,5.03,348
1135496996167970500,Penthouse Studio for one week,71613847,Oberschöneweide,52.4609687,13.519843,Entire home/apt,86.0,7,0,,0.0,0
52685829,Cozy 1 bedroom condo in the heart of Berlin!,117137463,Alt-Lichtenberg,52.51736,13.47632,Private room,90.0,1,13,2022-08-29,0.34,43
764305057139406056,Live like a local on a top floor in Berlin.,44500292,Neuköllner Mitte/Zentrum,52.469802504078615,13.438029746923313,Private room,49.0,2,96,2024-12-16,3.87,20
788213057300144590,Spacious apartment with small garden,915251,Zehlendorf  Nord,52.46757,13.30231,Entire home/apt,120.0,92,0,,0.0,289
1071614312839896289,Luxurious Elegance in Villa,101530594,Zehlendorf  Nord,52.447505546410056,13.292612125871756,Entire home/apt,95.0,92,0,,0.0,101
19654423,Bright penthouse flat with lush balcony-  for 2,2570291,Moabit West,52.53345,13.34174,Entire home/apt,89.0,93,168,2023-09-25,1.85,364
1228740059437196624,Einzelzimmer in Pension am Park,592257598,Neue Kantstraße,52.50884380179711,13.28798370786704,Private room,63.0,1,18,2024-11-16,4.62,353
1140564895520806425,Spreeapartment MARA - Hausboot (festliegend),276230451,Rummelsburger Bucht,52.49098626628005,13.488457504754631,Entire home/apt,162.0,2,4,2024-09-09,0.55,255
28510393,CALMA M (CALMA Berlin Mitte),215174581,Alexanderplatz,52.52644,13.3901,Hotel room,96.0,1,144,2024-11-05,1.95,253
1094965028825182819,"4 rooms, terrace, great location, lovely, modern",518320980,Frankfurter Allee Süd FK,52.507118885507246,13.460822331457177,Entire home/apt,200.0,5,10,2024-10-30,1.14,47
1223724296510942353,Sophisticated and spacious,552132266,Alexanderplatz,52.5232067,13.3845044,Entire home/apt,316.0,3,13,2024-12-02,3.71,240
30809560,"150m2 Design Apt, 2 bed, 2 bath, lifestyle area",2895415,Frankfurter Allee Süd FK,52.50239,13.4526,Entire home/apt,342.0,5,44,2024-09-30,0.62,10
1153371315623759835,Doppelbettzimmer Berlin Neukölln,496177530,Buckow Nord,52.4333155,13.4706726,Private room,89.0,1,2,2024-10-02,0.31,79
575175038872670269,Deluxe Suite - direkt am Tiergarten,342119665,Otto-Suhr-Allee,52.51665,13.3334,Private room,189.0,14,0,,0.0,364
10031729,Spend the night in the oldest house in Berlin!,2437942,Alexanderplatz,52.517,13.41422,Entire home/apt,125.0,92,278,2020-02-29,2.55,295
20660494,Cute apartment directly at Bergmannkiez!,7790860,Tempelhofer Vorstadt,52.49057,13.39671,Entire home/apt,83.0,4,298,2024-12-04,3.36,201
1082423230755739070,Premium room by NH Collection Berlin Mitte,559932207,Regierungsviertel,52.51035,13.3891,Private room,106.0,1,0,,0.0,111
1173777883907524696,"Blueground | Frohnau, Totally Furnished & Ready",434485440,Nord 1,52.6146459,13.3268386,Entire home/apt,138.0,92,0,,0.0,0
930124552925403757,Berlinhome Apartment FH,490722788,Frankfurter Allee Nord,52.5258839,13.450971088885488,Entire home/apt,264.0,1,1,2023-09-18,0.07,5
648839704496563202,Komplettes Wohnhaus in Traumlage 39 min bis City,114808337,Rahnsdorf/Hessenwinkel,52.42793,13.70508,Entire home/apt,118.0,3,7,2024-10-27,0.24,86
22535558,Двухкомнатная квартира на Штаакенер (32),52747435,Wilhelmstadt,52.53674,13.1839,Entire home/apt,40.0,92,5,2021-10-30,0.06,265
1281937374926141520,Sunny & Spacious Kreuzberg Flat,83669281,Tempelhofer Vorstadt,52.494812444906486,13.402575649299656,Entire home/apt,153.0,4,2,2024-11-24,1.46,24
1055626771172725060,Design Penthouse in historic Water Tower,21174788,Westend,52.5196,13.26816,Entire home/apt,453.0,1,15,2024-12-07,2.02,345
1313352608184647289,Cozy room in heart of Berlin,475240521,Frankfurter Allee Süd FK,52.50445697193282,13.470721880556956,Private room,49.0,1,0,,0.0,365
825308022126453828,Room in vibrant Berlin Mitte,3881254,Brunnenstr. Süd,52.53140144505909,13.393771080133943,Private room,123.0,1,39,2024-11-09,1.96,243
1028876494516603742,URBAN FLATS Berlin | Flat No. PRR | City Center,546288100,Prenzlauer Berg Süd,52.52905682234177,13.41953664051229,Entire home/apt,264.0,2,39,2024-11-24,3.23,87
19153150,195 SQM & 5 BR - DESIGN APARTMENT // ENTIRE FLOOR,3003519,Moabit West,52.53299,13.32684,Entire home/apt,610.0,2,83,2024-11-17,0.99,273
19076725,Happy Flat 1 Price up to 4 Guest you choose,269978336,Moabit West,52.532333,13.326129,Entire home/apt,120.0,2,192,2024-09-08,2.11,67
1148477278374142179,Chic apartment in cool Neukölln,2141966,Rixdorf,52.47734,13.44727,Entire home/apt,146.0,2,7,2024-11-02,2.02,55
16158138,30qm Zimmer in Berlin-Kreuzberg - Toplage,19880718,Tempelhofer Vorstadt,52.49319,13.38059,Private room,84.0,3,155,2024-11-27,1.59,40
35396598,Lichtenhain,266762854,Neu Lichtenberg,52.50174,13.48982,Private room,38.0,1,214,2024-12-08,3.17,64
41918424,New Green 1 studio centrally located in Berlin (ro,63232479,Alexanderplatz,52.5106,13.40603,Entire home/apt,95.0,1,62,2024-11-23,1.15,335
52180365,NuWave Hotel Berlin - Standard Single Room,421557030,Karl-Marx-Allee-Süd,52.51325,13.44829,Private room,119.0,1,4,2021-10-11,0.1,114
29412907,Cozy apartment,2746838,Wedding Zentrum,52.54185,13.3571,Entire home/apt,116.0,2,297,2024-11-25,3.96,190
40961985,"4 Stylish, cool, lovely decorated, hip district",106130027,Karl-Marx-Allee-Nord,52.52904,13.44365,Entire home/apt,65.0,2,320,2024-12-09,5.29,353
32207401,Room with dedicated workspace and perfect Wi-Fi,5073652,Ost 1,52.56091,13.37287,Private room,52.0,12,26,2024-12-17,0.41,169
250707,Apartment: Friederike in Berlin,1311309,Otto-Suhr-Allee,52.51792,13.30729,Entire home/apt,90.0,3,46,2024-12-03,0.33,155
37307369,Apartment 15,271747133,Alt  Treptow,52.48982,13.45053,Entire home/apt,200.0,3,13,2023-07-30,0.2,284
6468633,Vintage style (minimum stay 3 months),1316194,Ost 1,52.56766,13.37064,Entire home/apt,46.0,93,24,2024-08-31,0.21,97
49579173,Luxuriöse Maisonette in Berlin-Mitte mit Parkplatz,203997165,Moabit Ost,52.53369,13.36677,Entire home/apt,170.0,92,23,2023-02-28,0.6,364
764953915893401864,Einzelzimmer mit Frühstück Berlin Zentrum,277288176,Tempelhofer Vorstadt,52.49826451066113,13.384468873016363,Private room,68.0,1,4,2023-12-30,0.19,233
1183398720488090166,HolidayHome Apartments | Stylish Private Room,584684705,nördliche Luisenstadt,52.50295126172821,13.4310301994751,Private room,103.0,1,3,2024-07-15,0.5,325
52653830,Cozy Berlin flat,17679946,Prenzlauer Berg Ost,52.53374,13.44264,Entire home/apt,91.0,3,25,2024-11-10,0.67,10
1304262681206273896,Arbio I 1A Family room in Prenzlauerberg,207062664,Prenzlauer Berg Nordwest,52.54625154999404,13.412539645257706,Private room,58.0,1,0,,0.0,362
1205529392302259926,Quiet&cute Friedrichshain home,591129570,Karl-Marx-Allee-Süd,52.51307038715738,13.445883863200825,Entire home/apt,42.0,93,0,,0.0,146
53287811,Designer apartment by the canal in Kreuzberg,17440744,südliche Luisenstadt,52.496662704003946,13.42833840344672,Entire home/apt,80.0,92,0,,0.0,149
45503430,Sonnige Wohnung in zentraler Lage,33716387,Pankow Süd,52.55663,13.41719,Entire home/apt,80.0,92,0,,0.0,173
1145526663754751988,Zentrales Gartenhaus Loft in Berlin,140739823,Weißensee,52.54936167302456,13.45211440719938,Entire home/apt,366.0,3,2,2024-09-08,0.32,337
1283223859829109710,Moabit-3-Zimmer-Wohnung in guter Innenstadtlage,116200754,Moabit West,52.53162,13.32789,Entire home/apt,232.0,3,0,,0.0,365
48779118,Central Mitte new family apartment in new house,46357364,Regierungsviertel,52.51021,13.39727,Entire home/apt,80.0,92,14,2023-04-01,0.31,365
785309460111570132,Lovely room in house with garden,102949851,Teltower Damm,52.4153955,13.2640287,Private room,30.0,92,0,,0.0,90
42630530,"Pure Motion Studio, 47 qm",210700814,Brunnenstr. Süd,52.53148,13.38848,Entire home/apt,294.0,4,0,,0.0,319
11606080,Parkview Apartment Grand Suite II,1194258,Brunnenstr. Süd,52.53281,13.40212,Entire home/apt,123.0,5,158,2024-12-01,1.58,39
949809978051323317,Industrial Design Studio,502296304,nördliche Luisenstadt,52.5033319,13.4380182,Entire home/apt,88.0,2,51,2024-12-01,3.45,350
9273023,"*NEW* Stylish art loft, 7 room, hip central area",18183098,Frankfurter Allee Süd FK,52.5057,13.46895,Entire home/apt,383.0,3,141,2024-11-13,1.28,288
14839691,Zimmer mit Blick in Garten,64267999,Rudow,52.41285,13.50623,Private room,37.0,21,70,2024-09-30,0.78,268
32536110,"Apartment ""Tulpe""",1496069,Tempelhof,52.468,13.38578,Entire home/apt,135.0,1,13,2024-03-18,0.19,340
589827311095896853,Berlin Center - Room in shared flat,236367505,Brunnenstr. Süd,52.53362,13.40428,Private room,80.0,1,175,2024-12-18,6.26,89
7905519,Cozy little apartment in FH-K,41295048,Frankfurter Allee Nord,52.52148,13.45298,Entire home/apt,90.0,3,251,2024-12-02,2.3,242
26633041,Hip Central Style Apartment Kreuzberg,200195304,Tempelhofer Vorstadt,52.49122,13.39381,Entire home/apt,73.0,4,275,2024-12-12,3.51,147
30290936,Apartment im Herzen von Prenzlauer Berg,127058481,Prenzlauer Berg Süd,52.53966,13.42648,Entire home/apt,52.0,92,16,2024-06-15,0.22,232
45918471,2 Schlafzimmer Apartment am Prager Platz,372068633,Volkspark Wilmersdorf,52.4933,13.33196,Entire home/apt,258.0,2,55,2024-09-07,1.1,257
51830435,Spacious Central Gin Distillery Apartment,362092242,Frankfurter Allee Süd FK,52.49958,13.46109,Entire home/apt,91.0,4,175,2024-12-09,4.32,145
1192572962468455233,ipartment | Design Apartment near Kurfürstendamm,178750334,Kurfürstendamm,52.5001715,13.3151285,Entire home/apt,140.0,1,1,2024-11-15,0.81,360
1205157098729388900,Cozy living room with balcony in central Berlin,384900577,Parkviertel,52.55252,13.34704,Private room,55.0,2,8,2024-11-10,2.53,9
11450430,Parkview Grand Suite,1194258,Brunnenstr. Süd,52.53314,13.40158,Entire home/apt,121.0,5,152,2024-11-08,1.47,54
887452485171665942,"Blueground | Charlottenburg, nr Adenauerplatz",434485440,Halensee,52.49765360000001,13.30033,Entire home/apt,60.0,90,0,,0.0,0
53961200,gemütliche Altbauwohnung in Schöneberg,145623982,Friedenau,52.46716,13.34137,Private room,60.0,3,18,2024-09-30,0.82,69
1032480915993112743,"My beautiful, spacious Berlin-style home, 3 rooms",63577662,nördliche Luisenstadt,52.50087,13.44031,Entire home/apt,158.0,1,5,2024-10-04,0.49,246
1193340884763289711,Spacious 1-Bedroom Apartment in Kreuzberg,226020075,Tempelhofer Vorstadt,52.49728,13.38159,Entire home/apt,82.0,1,18,2024-11-27,3.21,327
1209247593123324051,"Incredible, colorful & huge!",11890432,südliche Luisenstadt,52.49243125967036,13.433217051191164,Entire home/apt,140.0,4,2,2024-12-01,0.83,13
42786348,"3-Raum ""Summery Sky"", 67 qm",335573202,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,312.0,4,76,2024-07-09,1.83,344
989726134952158613,Spacious 2 Bed Apt 100m to Canal,159324786,südliche Luisenstadt,52.49624088854832,13.425847123183498,Entire home/apt,200.0,7,7,2024-10-20,0.52,162
745337057307685013,Praktisch und Zentral in Wilmersdorf,408055997,Barstraße,52.49082,13.32011,Private room,95.0,92,0,,0.0,90
18571851,168qm2 luxury designer loft in Kreuzberg,22837630,südliche Luisenstadt,52.49996,13.44588,Entire home/apt,570.0,3,141,2024-12-15,1.55,81
18309068,Grüne Oase in Pankow 130qm/garden+ family friendly,17749407,Pankow Zentrum,52.562729,13.40263,Entire home/apt,280.0,6,29,2024-08-09,0.32,17
27591362,Cozy Private Room for 1-3 guests in Kreuzberg,181441777,südliche Luisenstadt,52.49887,13.42957,Private room,81.0,3,4,2024-12-15,1.32,29
23364842,Weaving Woods Hotel-Apartment in Prenzlauer Berg,174136994,Prenzlauer Berg Süd,52.53705,13.42613,Entire home/apt,217.0,2,81,2024-12-05,0.98,300
52848887,Room 2 close to TU Berlin,340007871,Moabit West,52.52149,13.31722,Private room,40.0,92,0,,0.0,365
26763061,Bright and spacious apartment (Prenzlauer Berg),49383776,Prenzlauer Berg Nordwest,52.55446,13.40849,Entire home/apt,115.0,3,8,2020-01-07,0.12,7
791933221622938354,Atelierwohnung im Gartenhaus,25049986,Tempelhofer Vorstadt,52.493693,13.3968667,Entire home/apt,67.0,1,150,2024-12-16,6.3,345
1200629162152108832,luxury apartment in the center,512573083,Prenzlauer Berg Ost,52.52793787559021,13.452597708265772,Entire home/apt,300.0,2,3,2024-09-15,0.57,365
848335915536459129,"Blueground | Mitte, furnished, central location",434485440,Alexanderplatz,52.5112434,13.4160581,Entire home/apt,84.0,90,0,,0.0,0
39622669,Beautiful Apartment w sunny Balcony in Kreuzberg,300732503,Tempelhof,52.48504,13.39317,Entire home/apt,200.0,2,79,2024-11-01,1.3,123
784516559103832348,Möbliertes Wohnen Charlottenburg,82127706,Otto-Suhr-Allee,52.5184562,13.3067002,Entire home/apt,52.0,92,0,,0.0,203
40727913,Architects cosy apartment in Prenzlauer Berg,5730626,Prenzlauer Berg Süd,52.53066,13.42345,Entire home/apt,165.0,6,24,2024-09-10,0.4,43
499342,"Bright & central, registration & long therm poss.",955509,Brunnenstr. Süd,52.53609819909791,13.37822039816644,Entire home/apt,65.0,92,370,2021-09-27,2.46,320
225639,Cosy One Room Apartment near River,1175760,Reuterstraße,52.48609,13.43662,Entire home/apt,79.0,6,11,2015-01-03,0.07,5
4280343,klein aber fein,22223304,Kantstraße,52.51106,13.31384,Private room,40.0,1,144,2024-04-29,1.22,1
1162140795024884880,Numa | Chic Room in Berlin Charlottenburg,578973475,Kurfürstendamm,52.50366,13.33868,Entire home/apt,72.0,1,38,2024-10-31,5.82,332
1222143508066535842,Cozy Apartment at Berlin Ku’damm,158286631,Halensee,52.4948,13.29121,Entire home/apt,95.0,16,0,,0.0,364
1230968209920991162,"Bright, modern flat with Balcony",26995337,Rixdorf,52.47793100446495,13.44699405133724,Entire home/apt,48.0,92,0,,0.0,111
40769012,"Groß & Gemütlich, Zentral & Ruhig",316048468,Prenzlauer Berg Süd,52.53566,13.43158,Private room,39.0,6,28,2024-11-17,0.73,32
36258637,Twin Room Apartment with Shared Kitchen/Bathroom,240204649,Alexanderplatz,52.52669,13.41062,Private room,74.0,1,63,2023-11-23,0.97,4
936101374934313281,Great 1-room loft,496802629,Schöneberg-Süd,52.49046986518629,13.338363224532712,Entire home/apt,61.0,1,60,2024-12-13,3.57,326
34412782,Charming place in heritage (Minimum stay 3 months),1316194,Ost 1,52.57555,13.36448,Entire home/apt,46.0,93,4,2022-03-31,0.06,340
898645043518985801,2 Zimmer Apartment im Kiez / privat Parkplatz,119577461,Rixdorf,52.47980640034981,13.445549301746338,Entire home/apt,179.0,1,75,2024-12-15,3.93,0
1233350586022992630,Triple Apartment - 12 Monkeys Apartments,597725312,Prenzlauer Berg Süd,52.53166,13.42835,Entire home/apt,95.0,1,3,2024-12-01,1.43,348
1300785286656167153,Great 2-room apartment in Mitte,496802629,Parkviertel,52.55455774457834,13.346078375597347,Entire home/apt,77.0,1,3,2024-12-19,3.0,0
1083863250921814373,Nice Room in large flat in Kreuzberg (with Cat),116165516,Südliche Friedrichstadt,52.50561,13.39865,Private room,90.0,2,16,2024-12-14,1.58,0
46958163,Am Kurfürstendamm,379550913,Kurfürstendamm,52.50337219238281,13.32002067565918,Private room,65.0,92,0,,0.0,364
746339177673780040,Lovely 1 Bedroom Appartment in the heart of Berlin,485202484,Brunnenstr. Nord,52.54491,13.37005,Entire home/apt,40.0,92,4,2024-06-18,0.23,364
1239598856768537472,Kunst-Loft  in ehemaliger Fabrik,44679830,Alexanderplatz,52.51059,13.422,Entire home/apt,239.0,4,1,2024-09-29,0.36,80
802651846496831799,"Zentral, groß (110qm), WLAN",271473284,Frankfurter Allee Süd FK,52.50566,13.47038,Entire home/apt,167.0,2,29,2024-11-03,1.34,36
1085436224624986656,Central Room 10 min Alexanderplz,560665380,Karl-Marx-Allee-Nord,52.516772187437965,13.4529097029354,Private room,56.0,92,0,,0.0,365
1216465253515023473,Apartmenthaus Berlin Mitte - Superior Apartment,378071271,Alexanderplatz,52.506056,13.4158774,Entire home/apt,111.0,1,29,2024-12-04,6.44,229
714191667426139476,"74sqm penthouse, near Berlin centre & PrenzlBerg",124580281,Weißensee,52.54851,13.44765,Entire home/apt,65.0,92,2,2024-11-12,0.38,278
44473147,Wohlfühlwohnung im Prenzlauer Berg,31519625,Prenzlauer Berg Nordwest,52.55201,13.4102,Entire home/apt,121.0,2,138,2024-12-15,2.76,250
16304394,Bright and cosy home in the heart of Kreuzberg,58709682,Tempelhofer Vorstadt,52.49224,13.41315,Entire home/apt,145.0,15,57,2024-03-27,0.59,26
1082423212496089826,Junior Suite by NH Collection Berlin Mitte,559932207,Regierungsviertel,52.51035,13.3891,Private room,142.0,1,0,,0.0,99
1072312733719285295,Rooftop Apartment city centre,22232550,Kantstraße,52.51169804128137,13.317210858240092,Entire home/apt,100.0,92,1,2024-07-21,0.19,269
982258947782075499,Espacioso departamento en Berlín,181974689,Osloer Straße,52.5587892,13.390862,Entire home/apt,140.0,1,10,2024-09-29,0.71,262
64590,Direkt am Kanal! Tolle Wohnung mit Balkon,315681,Reuterstraße,52.49337,13.42555,Entire home/apt,155.0,3,87,2024-12-01,0.54,7
760615154091943869,Bett in Berlin Zentrum mit Frühstück im Hostel,277288176,Tempelhofer Vorstadt,52.4983037,13.3844045,Shared room,27.0,1,18,2024-09-25,0.71,202
1292520550741047772,City Center Bright Male only shared room,530804793,Tempelhofer Vorstadt,52.49039145069561,13.39147475892837,Shared room,17.0,92,0,,0.0,364
12542664,Privat Einzimmerwohnung in Neukölln,67481123,Neuköllner Mitte/Zentrum,52.46825,13.43607,Entire home/apt,30.0,92,5,2022-03-18,0.08,90
2662541,"beautiful flat, very central",13628724,Alexanderplatz,52.5354,13.3764,Entire home/apt,100.0,2,457,2024-12-18,3.53,95
